tracking_domain,consent_category,vendor_name,tracker_type,tracker_name,tracker_purpose,tracker_duration,3rd_party_sharing,first_found_at,party_type,vendor_description,modified,consent_category_new,tracker_purpose_[language code],vendor_description_[language code]
img.youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,ETag,,,,,https://www.CLIENT_X.com.bh/healthcare/product/HC881072/intellispaceportaladvancedvisualizationsolution,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
www.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,ETag,,,,,https://www.CLIENT_X.com.bh/healthcare/sites/lumify-handheld-ultrasound/lumify-academy,New Third Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,cf_clearance,,365,,https://www.CLIENT_X.com.bh/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_eVar8,,session,,https://www.CLIENT_X.com.bh/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,__cf_bm,,0,,https://www.CLIENT_X.com.bh/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,eddl_gtm_qe_session_start_6523424625,,session,,https://www.CLIENT_X.com.bh/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,shop-health,,0,,https://www.CLIENT_X.com.bh/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
consent-pref.trustarc.com,Essential cookies,TrustArc,Local Storage,,,,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent-pref.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent-st.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent.trustarc.com,Essential cookies,TrustArc,Beacon,,,,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,Local Storage,,,,TRUE,https://www.CLIENT_X.com.bh/c-w/support-home/support-contact-page.html,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,_fbp,"The `_fbp` cookie is used to distinguish and track unique users on a website to enhance the effectiveness of advertisements served by Facebook. It assists in user behavior tracking, supporting ad targeting and conversion tracking through the Meta Pixel..",90,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,_ga4_seg_1,"The cookie _ga4_seg_1 is a Google Analytics 4 (GA4) cookie that is used to identify unique users across sessions on a website. It enables tracking of user interactions and behaviors, thus providing insights into user engagement and website performance. The data collected helps in optimizing marketing strategies and improving user experience.",session,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,_ScCbts,"The _ScCbts cookie is utilized by Snapchat for targeted advertising purposes. It helps track user interactions and behaviors to deliver more relevant advertisements, enhancing the advertising experience based on user preferences. This cookie typically expires after a duration of 6 days.",7,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,_schn2,"The cookie '_schn2' is associated with Snap Inc and is used to set a unique ID for the visitor. This allows third-party advertisers to target the visitor with relevant advertisements. It plays a critical role in tracking user sessions and helps compile statistical data for marketing purposes, enabling advertisers to optimize their campaigns based on user behavior.",0,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,_scid,"The _scid cookie, set by Snapchat, is used for marketing purposes to identify visitors and store a unique ID associated with the Snapchat Pixel. It helps in tracking user behavior, optimizing user experience, and enabling targeted advertising. Marked as a marketing cookie, it typically requires user consent for activation to ensure compliance with privacy regulations.",396,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,_scid_r,"The _scid_r cookie is utilized primarily for marketing purposes by Snapchat. It assigns a unique ID to each visitor, enabling targeted advertising and assisting in real-time bidding by third-party advertisers. This cookie's use is contingent on user consent, as it facilitates personalized ad experiences and tracking of user behavior across the platform.",396,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,_tt_enable_cookie,"The cookie '_tt_enable_cookie' is set by TikTok and used for marketing purposes, primarily to track user behavior and optimize the advertising experience. By gathering data on user interactions, it helps in personalizing ads and enhancing campaign performance. Consent is necessary for its activation to comply with privacy regulations.",90,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,_ttp,"The _ttp cookie is a first-party tracking cookie used by TikTok to enhance advertising effectiveness on its platform. It aids in measuring ad performance and personalizing user experiences by collecting data on user behavior and preferences. This information allows TikTok to deliver more relevant ads, making advertising campaigns more engaging and tailored to user interests.",90,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,FPAU,"The FPAU cookie is a first-party cookie used for advertising and analytics purposes. It collects data on user behavior on the website, helping businesses assess ad effectiveness and user interactions with their content..",90,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,FPGSID,"The FPGSID cookie is a first-party cookie associated with Google Ads. Its primary purpose is to store identifiers used for advertising measurement and conversion attribution. This cookie facilitates the linking of ad clicks to subsequent actions taken on the website, which is essential for accurate reporting and optimization of Google Ads campaigns.",0,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,FPID,"The FPID (first-party identifier) cookie serves to uniquely identify and track a user's behavior across various sessions and devices. It enables websites to gather detailed insights into user interactions, helping improve user experience and inform personalized marketing strategies..",400,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,FPLC,"The FPLC cookie functions as a cross-domain linker, storing and linking data across various domains for analytical purposes. It is derived from the FPID cookie and is used primarily for tracking user behavior, website statistics, and optimizing user experience..",0,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,internalUserCheck,The 'internalUserCheck' cookie is used to verify whether a user is an authenticated member of the internal system. It helps in maintaining session state and ensuring that users have the correct permissions when accessing certain features or data. This cookie contributes to user security and personalized experiences within the application.,session,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_cc,"The 's_cc' cookie is a first-party session cookie that determines whether cookies are enabled in the user's browser. Its primary purpose is to track the capability of the user's browser to accept cookies, which is essential for analytics tools like Adobe Analytics to function correctly during a user's session on the website.",session,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_cm,"The cookie named 's_cm' is part of the Site Catalyst analytics package provided by Adobe. Its purpose is to collect and analyze data related to site usage, including visitor metrics, browser types, and user interaction with marketing activities. This helps in assessing the effectiveness of the website's performance and improving user experience.",session,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_cm_direct,"The s_cm_direct cookie is used to track visitors on the SCM Direct website, helping to distinguish users and analyze their activities. This tracking allows the website to enhance user experience and understand visitor interactions better, contributing to improved website functionality and communication.",0,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_eVar44,"The cookie 's_eVar44' is used for tracking user behavior and preferences across sessions on a website. Specifically, it captures marketing variables related to the user's interaction, allowing for better personalized content and targeted advertising based on the user's historical data. This enhances user experience by tailoring responses and recommendations relevant to individual users.",400,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_fid,"The 's_fid' cookie is used as an alternative identifier for user tracking when the primary 's_vi' cookie cannot be set. It helps in providing a unique user ID and timestamp for analytics purposes, enabling better tracking of user behavior across sessions. This cookie typically supports marketing automation and is categorized as an analytics cookie, making it subject to user consent requirements.",400,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_gnr,The cookie 's_gnr' is used to track user interactions on the website associated with the Global Nutrition Report (GNR). It helps the site understand how users engage with content and allows for customization of the user's browsing experience. The data may also be shared with analytics services for further processing.,60,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_nrpv,"The 's_nrpv' cookie is used to track user interactions on the domain, which may include recording actions taken without direct user input. This helps in analyzing traffic patterns and user behavior for marketing and analytical purposes, potentially enhancing the website's performance and user experience.",session,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_pv,"The 's_pv' cookie is used to record the user's navigation sequence on a website, allowing for enhanced tracking of how users interact with the pages. This data can be utilized for internal analytics to improve user experience and optimize the site's structure. It has a storage duration of 1 day and is associated with Adobe Inc.",0,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_ugv,"The s_ugv cookie is utilized for tracking purposes. It may be used to collect data on user interactions and behavior on the site, allowing for personalization of content and ads, enhancing user experience, and measuring engagement. This information helps in analytics and targeting features to optimize the website's performance.",session,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,s_vtime,"The cookie 's_vtime' is used by Adobe Analytics to track the time spent on a page or within a session. It records the visitor's session duration for analytical and reporting purposes, enabling website owners to understand user engagement better. This cookie is crucial for generating insights about user behavior and optimizing the user experience based on this data.",session,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,TAsessionID,The TAsessionID cookie is used by TrustArc’s Cookie Consent Manager to store a temporary identifier. Its primary purpose is to manage user consent interactions and reporting effectively on websites. This cookie helps ensure compliance with data protection regulations by recording consent decisions made by users regarding the usage of cookies and tracking technologies.,0,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,ttcsid,"The cookie 'ttcsid' is primarily used by TikTok as a session identifier. It helps maintain user sessions and track user interactions on the platform, assisting in user authentication and personalizing content based on user activity. This functionality is similar to other session-related cookies used by TikTok, enhancing overall user experience and engagement.",90,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
tracker-detail-page.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,TRUE,https://www.CLIENT_X.com.bh/a-w/cookie-notice,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
tracker-detail-page.trustarc.com,Essential cookies,TrustArc,ETag,,,,TRUE,https://www.CLIENT_X.com.bh/a-w/cookie-notice,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,Beacon,,,,TRUE,https://www.CLIENT_X.com.bh/healthcare/about/contact,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,JavaScript,,,,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,ETag,,,,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,AWSALB,"The AWSALB cookie is used by the Amazon Application Load Balancer to provide load balancing functionality for web traffic. It is generated during the initial request and helps manage traffic by routing requests to appropriate servers, ensuring efficient allocation and management of server resources. This cookie is necessary for the performance of the service and has an expiration period of 7 days.",7,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,AWSALBCORS,"The AWSALBCORS cookie is a necessity for maintaining an efficient user experience on websites utilizing Amazon Web Services. It helps with load balancing by directing incoming HTTP requests to the best-suited server. This is crucial for ensuring stability and responsiveness during high traffic periods, making sure users have a seamless browsing experience.",7,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,kampyle_userid,"The 'kampyle_userid' cookie is used to store a unique user ID for individuals participating in customer surveys and feedback on websites using Kampyle Ltd.'s software. This identifier helps in tracking user interactions and responses, allowing for personalized survey experiences and improved service based on feedback data.",365,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,kampylePageLoadedTimestamp,"The cookie 'kampylePageLoadedTimestamp' records the timestamp of when the page was loaded. Its primary purpose is to facilitate time-on-page targeting for feedback forms and surveys, enabling the website to gather insights about user experiences and interactions based on how long pages are viewed.",365,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,kampyleSessionPageCounter,"The kampyleSessionPageCounter cookie, set by Medallia, is designed to track the number of pages a user views during a single session on the website. This information helps to understand user engagement and interaction within the site, which can be valuable for improving the overall user experience.",365,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,kampyleUserPercentile,"The 'kampyleUserPercentile' cookie is a profiling cookie that stores a numerical value between 0-1, representing the percentage of users targeted for specific actions. It is primarily associated with customer survey and feedback functionalities on websites utilizing software from Kampyle Ltd., helping to enhance user experience by tailoring surveys to particular user segments.",365,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,kampyleUserSession,"The kampyleUserSession cookie is utilized to assign a unique identifier for a specific user's session on the website. This functionality is essential for enabling customer survey and feedback mechanisms powered by Kampyle Ltd, allowing the site to effectively track and manage user interactions during their visit.",365,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,kampyleUserSessionsCount,"The kampyleUserSessionsCount cookie tracks and counts the number of user sessions on a website. This functionality supports customer survey and feedback features, allowing organizations to gather insights on user interactions across multiple sessions, thereby enhancing the quality of feedback collected and improving user experience.",365,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,lux_uid,"The lux_uid cookie is utilized to track performance metrics related to website loading times and user interactions. It helps in grouping a user's activities within a session by storing a randomly generated identifier, which assists in monitoring user experience effectively.",0,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,p-hc-catg,"The cookie named 'p-hc-catg' is used for tracking user behavior on the website, possibly related to PHC cannabinoid products or categories. This cookie may store user preferences or sessions to enhance the browsing experience and provide personalized content or advertisements based on user interactions within the site.",1,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,p-hc-specialty,"The cookie named 'p-hc-specialty' is a tracker type cookie used for data collection purposes on the specified domain. It may help in monitoring user behavior, preferences, or enhancements to user experience on the website that hosts it.",0,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,T01-recentlyViewedProducts,"The cookie named 'T01-recentlyViewedProducts' is designed to store the IDs or details of products that a user has recently viewed on a website. This enhances the user's experience by allowing the site to present products they have shown interest in, facilitating easier navigation and encouraging potential purchases.",365,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.bh,Essential cookies,CLIENT_X - Bahrain,HTTP Cookie,user_country,"The 'user_country' cookie is used to store the visitor's country information, which helps in providing localized content and convenience, such as preselected options in country dropdowns. This enhances the user experience by tailoring the website's appearance and functionality based on the user's geographical location.",session,TRUE,https://www.CLIENT_X.com.bh/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
*.en25.com,Performance cookies,Oracle Marketing,JavaScript,,,,,https://www.CLIENT_X.com.bh/healthcare,Existing CM Trackers-Found,,,,,
*.t.eloqua.com,Performance cookies,Oracle Marketing,JavaScript,,,,,https://www.CLIENT_X.com.bh/ar/healthcare/e/sleep/communications/src-update/news,Existing CM Trackers-Found,,,,,
