tracking_domain,consent_category,vendor_name,tracker_type,tracker_name,tracker_purpose,tracker_duration,3rd_party_sharing,first_found_at,party_type,vendor_description,modified,consent_category_new,tracker_purpose_[language code],vendor_description_[language code]
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,_fbp,Used to distinguish and keep track of your unique users.,90,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,_ga,Used to distinguish users.,400,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,_schn1,"Sets a unique ID for the visitor, that allows third party advertisers to target the visitor with relevant advertisement. This pairing service is provided by third party advertisement hubs, which facilitates real-time bidding for advertisers.",0,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,_scid,"This cookie is used by
SnapChat to anonymously
identify a visitor across
multipless domains for
advertising purposes and to
track conversions",396,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,_scid_r,"Sets a unique ID for the visitor, that allows third party advertisers to target the visitor with relevant advertisement. This pairing service is provided by third party advertisement hubs, which facilitates real-time bidding for advertisers.",396,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,coveo_visitorId,This tag is used to track and identify individual visitors or users interacting with a website or application that has integrated Coveo's search capabilities.,365,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,FPAU,,90,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,FPID,"This HTTP cookie is named FPID
 (First Party Identifier) and stores
 a value used for setting the Client
 ID in the request to Google",400,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,FPLC,"The FPID cookie is used
 for in server-side
 tagging for Google Tag
 Manager",0,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,internalUserCheck,"verify user identity, enforce access control, maintain security",session,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,s_cc,Used to check if the user's browser supports cookies.,session,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,s_cm,"track website and app performance, user behavior, and marketing effectiveness",session,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,s_cm_direct,most common use is Direct Traffic Tracking,0,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,s_eVar42,,400,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,s_eVar44,to collect and analyze custom data points beyond the standard metrics provided by Adobe Analytics,400,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,s_gnr,User to see how many visitors are returning.,60,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,s_nrpv,for tracking page views on a website or application,session,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,s_pv,This cookie records the user's navigation sequence on the website.,0,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,s_ugv,to track unique visitors across different visits or sessions on a website or application,session,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,s_vtime,used to track the duration of a visitor's session on a website or application,session,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,TAsessionID,These cookies names are associated with TrustArc. The data is used to collect and record consent decisions.,0,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.google.com,Essential cookies,Google Inc.,HTTP Cookie,_GRECAPTCHA,reCAPTCHA sets a necessary cookie (_GRECAPTCHA) when executed for the purpose of providing its risk analysis of the interaction being fraudulent.,180,TRUE,https://www.CLIENT_X.ru/healthcare/about/contact/customer-care-service-support-request,Existing CM Trackers-Found,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,Beacon,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/c-w/resources_and_education/resource-library,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,JavaScript,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,ETag,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,_sdsat_pgm_optin,"used to capture data about users who have opted into certain features, services, or communications on the website",400,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,kampyle_userid,This cookie is set by the provider Medallia. This cookie is used for storing a user ID.,365,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,kampylePageLoadedTimestamp,to track the timing of page loads in relation to user interactions and feedback collected through the Kampyle platform,365,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,kampyleSessionPageCounter,This cookie is set by the provider Medallia. This cookie is used for counting the number of pages a user views within a single sessions.,365,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,kampyleUserPercentile,"Collects statistics on the user's visits to the website, such as the number of visits, average time spent on the website and what pages have been read.",365,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,kampyleUserSession,This cookie is set by the provider Medallia. This cookie is used for setting an unique ID for the specific session.,365,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,kampyleUserSessionsCount,This cookie is set by the provider Medallia. This cookie is used for counting the number of sessions per user.,365,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,p-gc35,"capture data about user behavior, interactions, or conversions related to a particular section of the website",30,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,p-hc-catg,"capture data about user behavior, interactions, or conversions related to healthcare-related products or content.",0,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,p-hc-specialty,"capture data about user behavior, interactions, or conversions related to specific healthcare specialties or product lines.",0,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,T01-recentlyViewedProducts,enhance user navigation and engagement on the CLIENT_X website by providing quick access to recently viewed products,365,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
www.CLIENT_X.ru,Essential cookies,CLIENT_X - Russia,HTTP Cookie,user_country,Country cookie is used to display localized content based on a user's location.,session,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
*.t.eloqua.com,Performance cookies,Oracle Marketing,JavaScript,,,,,https://www.CLIENT_X.ru/healthcare/articles/patient-population-management,Existing CM Trackers-Found,,,,,
*.t.eloqua.com,Performance cookies,Oracle Marketing,Beacon,,,,,https://www.CLIENT_X.ru/healthcare,Existing CM Trackers-Found,,,,,
cdn.botframework.com,Performance cookies,Microsoft Bot Framework,JavaScript,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/c-m-pe/toothbrush-heads,Existing CM Trackers-Found,"Microsoft Bot Framework enables you to build intelligent, enterprise-grade bots with complete ownership and control of your data.",,,,
cdn.botframework.com,Performance cookies,Microsoft Bot Framework,ETag,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/c-m-pe/toothbrush-heads,Existing CM Trackers-Found,"Microsoft Bot Framework enables you to build intelligent, enterprise-grade bots with complete ownership and control of your data.",,,,
google.com,Performance cookies,Google Inc.,Local Storage,,"Local storage in a browser is a storage that allows websites to store key-value data persistently on a user's device with no expiration. It is mainly used to save user preferences, session data, or lightweight application state without requiring server communication.",,TRUE,https://www.CLIENT_X.ru/healthcare/about/contact/customer-care-service-support-request,Existing CM Trackers-Found,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
maps.googleapis.com,Performance cookies,Google Inc.,JavaScript,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/c-m-au/car-lights/store-locator,Existing CM Trackers-Found,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
maps.googleapis.com,Performance cookies,Google Inc.,ETag,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/c-m-au/car-lights/store-locator,Existing CM Trackers-Found,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
nebula-cdn.kampyle.com,Performance cookies,Medallia,JavaScript,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,Medallia provides software-as-a-service customer experience management.,,,,
nebula-cdn.kampyle.com,Performance cookies,Medallia,ETag,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,Medallia provides software-as-a-service customer experience management.,,,,
CLIENT_X.112.2o7.net,Performance cookies,"Adobe Audience Manager, Adobe Experience Cloud",Beacon,,This beacon is intended to track web usage and send collected information to the vendor.,,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,Adobe Audience Manager is a data management platform that helps build audience profiles so you can identify your valuable segments and use them across any digital channel.,,,,
CLIENT_X.ru,Performance cookies,CLIENT_X - Russia,HTTP Cookie,_ga4_seg_1,A Google Analytics cookie that marks a session as engaged.,session,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Performance cookies,CLIENT_X - Russia,HTTP Cookie,FPGSID,This cookie is related to Google Signals and registers statistical data on users' behaviour on our website.,0,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Performance cookies,CLIENT_X - Russia,HTTP Cookie,s_campaign,Campaign tracking identifier used in marketing analytics.,session,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_X.ru,Performance cookies,CLIENT_X - Russia,HTTP Cookie,s_eVar8,Adobe Analytics cookie which stores the category the visited page belongs to.,session,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,CLIENT_X is a health technology company focused on improving people's lives and enabling better outcomes across the health continuum.,,,,
CLIENT_Xb2c.my.site.com,Performance cookies,"Salesforce.com, Inc.",Local Storage,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/c-w/support-home/support-contact-page.html,Existing CM Trackers-Found,"Salesforce.com, Inc. is a cloud computing company that develops CRM solutions and provides business software on a subscription basis.",,,,
CLIENT_Xb2c.my.site.com,Performance cookies,"Salesforce.com, Inc.",Beacon,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/c-w/support-home/support-contact-page.html,Existing CM Trackers-Found,"Salesforce.com, Inc. is a cloud computing company that develops CRM solutions and provides business software on a subscription basis.",,,,
CLIENT_Xb2c.my.site.com,Performance cookies,"Salesforce.com, Inc.",JavaScript,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/c-w/support-home/support-contact-page.html,Existing CM Trackers-Found,"Salesforce.com, Inc. is a cloud computing company that develops CRM solutions and provides business software on a subscription basis.",,,,
CLIENT_Xb2c.my.site.com,Performance cookies,"Salesforce.com, Inc.",ETag,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/c-w/support-home/support-contact-page.html,Existing CM Trackers-Found,"Salesforce.com, Inc. is a cloud computing company that develops CRM solutions and provides business software on a subscription basis.",,,,
region1.analytics.google.com,Performance cookies,Google Inc.,Beacon,,This beacon is intended to track web usage and send collected information to the vendor.,,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
snap.licdn.com,Performance cookies,LinkedIn,JavaScript,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/c-e/consistency-campaign/perfectcare-9000-series.html,Existing CM Trackers-Found,LinkedIn is a business- and employment-oriented social networking service that operates via websites and mobile apps.,,,,
versuni.scene7.com,Performance cookies,Adobe Experience Cloud - Experience Manager,ETag,,Etags are used to verify if your browser has the latest version of the asset on the server cached.,,TRUE,https://www.CLIENT_X.ru/c-p/AC4014_01/air-purifier,Existing CM Trackers-Found,"Adobe Experience Manager (AEM), is a comprehensive content management solution for building websites, mobile apps and forms.",,,,
www.googleapis.com,Performance cookies,Google Inc.,JavaScript,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/healthcare/clinical-solutions/alarm-management,Existing CM Trackers-Found,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.googletagmanager.com,Performance cookies,Google Inc.,Beacon,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/a-w/about-CLIENT_X/company.html,Existing CM Trackers-Found,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.googletagmanager.com,Performance cookies,Google Inc.,JavaScript,,Javascript is used to download functionality from the vendor on the browser.,,TRUE,https://www.CLIENT_X.ru/,Existing CM Trackers-Found,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
