tracking_domain,consent_category,vendor_name,tracker_type,tracker_name,tracker_purpose,tracker_duration,3rd_party_sharing,first_found_at,party_type,vendor_description,modified,consent_category_new,tracker_purpose_[language code],vendor_description_[language code]
dsum-sec.casalemedia.com,Targeted Advertising cookies (including social media),Index Exchange Inc.,Beacon,,,,,https://www.CLIENT_X.com.qa/a-w/about-CLIENT_X/company-profile/businesses.html,New Third Party Trackers,"Index Exchange is an exchange technology, enabling digital publishers and suppliers to sell ad impressions programmatically and in real time.",,,,
i.ytimg.com,Targeted Advertising cookies (including social media),Google Inc.,ETag,,,,,https://www.CLIENT_X.com.qa/c-f/XC000021305/how-do-i-descale-my-CLIENT_X-garment-steamerall-in-one-solution,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
img.youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,ETag,,,,,https://www.CLIENT_X.com.qa/healthcare/product/HC881072/intellispaceportaladvancedvisualizationsolution,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
www.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,ETag,,,,,https://www.CLIENT_X.com.qa/c-f/XC000003591/what-kind-of-food-can-i-make-in-my-CLIENT_X-airfryer,New Third Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,cf_clearance,,365,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_eVar8,,session,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,JavaScript,,,,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,ETag,,,,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,__cf_bm,,0,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,AWSALB,,7,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,AWSALBCORS,,7,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,eddl_gtm_qe_session_start_6523424625,,session,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,kampyle_userid,,365,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,kampylePageLoadedTimestamp,,365,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,kampyleSessionPageCounter,,365,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,kampyleUserPercentile,,365,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,kampyleUserSession,,365,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,kampyleUserSessionsCount,,365,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,lux_uid,,0,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,p-hc-catg,,0,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,p-hc-specialty,,1,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,shop-health,,0,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,T01-recentlyViewedProducts,,365,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,user_country,,session,,https://www.CLIENT_X.com.qa/,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
consent-pref.trustarc.com,Essential cookies,TrustArc,Local Storage,,,,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent-pref.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent-st.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent.trustarc.com,Essential cookies,TrustArc,Beacon,,,,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
consent.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,Local Storage,,,,TRUE,https://www.CLIENT_X.com.qa/c-w/support-home/support-contact-page.html,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,_fbp,"The `_fbp` cookie is a first-party cookie utilized by the Meta Pixel to store a unique identifier that helps track user behavior across a website. It plays a crucial role in ad targeting, conversion tracking, and website analytics, enabling Facebook to improve its advertising by understanding how users interact with a site.",90,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,_ga4_seg_1,"The cookie '_ga4_seg_1' serves as a tracker for Google Analytics 4, identifying unique users and their interactions with the website. It helps in collecting data for analyzing user behavior, session duration, and campaign performance. This cookie plays a crucial role in understanding how visitors engage with the site, ultimately aiding in optimizing user experience and marketing strategies.",session,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,_ScCbts,"The _ScCbts cookie is used by Snapchat for targeted advertising purposes. It helps collect data about user interactions for delivering more relevant and meaningful ads, ultimately enhancing the advertising effectiveness and user experience on the platform.",7,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,_schn2,"The cookie named _schn2 is associated with Snap Inc and is used to set a unique ID for the visitor. This allows third-party advertisers to target the visitor with relevant advertisements. It also tracks individual sessions on the website, compiling statistical data from multiple visits that can be utilized for marketing purposes.",0,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,_scid,"The _scid cookie is a marketing cookie set by Snapchat. It helps identify a visitor by storing a unique Snapchat Pixel ID. This cookie is crucial for tracking user behavior and optimizing the advertising experience. Given its marketing categorization, explicit user consent is often required for activation, as blocking it may hinder personalized ads or retargeting opportunities.",396,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,_scid_r,"The _scid_r cookie, used by Snapchat, serves a marketing purpose by setting a unique ID for visitors. This ID enables targeted advertising and facilitates real-time bidding from third-party advertisers. Consequently, it tracks user behavior to optimize advertising efforts. Proper consent is required for its use, as blocking it may prevent effective personalized advertising.",396,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,_tt_enable_cookie,"The _tt_enable_cookie is a marketing tracking cookie set by TikTok. It is used to track user behavior on the website, optimize advertising efforts, and enable marketing functionality. By analyzing web interactions, it helps deliver personalized ads and improve the overall user experience. User consent may be required for activation, and it has an expiration of 389 days.",90,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,_ttp,"The `_ttp` cookie is a first-party tracking cookie utilized by TikTok to enhance the advertising experience by tracking user behavior and personalizing ads. It plays a significant role in optimizing ad campaigns by enabling advertisers to tailor ads to users' interests and interactions, ensuring more relevant content delivery. This cookie is crucial in TikTok's marketing ecosystem.",90,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,FPAU,"The FPAU cookie is used for advertising and analytics purposes. It collects data on user behavior to help websites measure ad effectiveness and track user activities. Specifically, it allows advertisers to determine how well ads perform, such as whether a user clicked an ad and made a purchase on the same site..",90,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,FPGSID,"The FPGSID cookie is used as a first-party cookie set by Google Ads, primarily for advertising measurement and conversion attribution. It helps link ad clicks to user actions on the site, enabling precise reporting and optimization of advertising campaigns. Additionally, it may also register statistical data on user behavior for internal analytics, providing insights into how visitors interact with the site..",0,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,FPID,"The FPID cookie, as a first-party identifier, is designed to track a user's behavior across devices and browsers. It generates a unique identifier that helps in maintaining user identification even when third-party cookies are blocked. This enables more detailed analytics and personalized marketing strategies, improving user experience and increasing potential conversions.",400,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,FPLC,"The FPLC cookie serves as a cross-domain linker, hashed from the FPID cookie. It is utilized primarily for analytics purposes, linking data across different domains to track user behavior, optimize website experience, and enable marketing functionalities. This cookie is not HttpOnly, allowing it to be accessed by JavaScript and has a short lifespan of 20 hours..",0,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,iadvize_test_cookie_top_domain,"The cookie 'iadvize_test_cookie_top_domain' is essential for determining the domain where iAdvize cookies can be stored. It enables accessibility across all sub-domains by ensuring that the cookie operates uniformly, thus facilitating a consistent user experience within the iAdvize framework.",365,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,iadvize-8004-vuid,"The cookie 'iadvize-8004-vuid' generates a unique visitor ID (vuid) and helps in tracking the conversation between the user and the iAdvize service. It is used for ensuring continuity in user interactions, enabling user identification and engagement strategy optimization, thus enhancing the overall visitor experience on the domain.",365,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,iAdvize:splitGroup,The cookie 'iAdvize:splitGroup' is used to segment users into different groups for the purpose of A/B testing and personalized user experience enhancement. This enables iAdvize to analyze user interactions and optimize marketing strategies while ensuring compliance with consent requirements..,365,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,internalUserCheck,"The 'internalUserCheck' cookie is used to track whether a user is internal or external, helping to tailor the web experience and provide necessary access controls or features. This cookie supports session management and enhances security by verifying user authentication based on their internal status, thereby maintaining an efficient and secure browsing environment.",session,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_cc,"The 's_cc' cookie is used to determine whether cookies are enabled in the user's browser. It is a first-party session cookie, meaning it is created by the visited website and lasts only until the session ends. This cookie helps website owners understand if visitors can accept cookies for a better user experience.",session,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_cm,"The cookie named 's_cm' is primarily used by Adobe's Site Catalyst analytics tool to collect and analyze data about website visitor behavior. It helps track metrics such as visitor numbers and their interaction with the website, allowing for effective measurement and optimization of marketing strategies.",session,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_cm_direct,"The s_cm_direct cookie is utilized by SCM Direct to help identify direct traffic sources and distinguish users visiting their website. It aids in the collection of data relevant to website interactions, ultimately enhancing user experience and site optimization by enabling better understanding of traffic patterns.",0,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_eVar44,The cookie 's_eVar44' is utilized to track user interactions and attributes related to marketing campaigns or brand engagement on the website. It collects and maintains data to enhance user experience by providing personalized content or advertisements based on user behavior and preferences.,400,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_fid,"The s_fid cookie serves as a unique identifier for users when the primary cookies (s_vi) cannot be set. It helps track user behavior over time, supporting marketing automation and analytics by providing a fallback identification method..",400,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_gnr,"The cookie named 's_gnr' is used for tracking user interactions on the site it is associated with. It helps improve user experience by personalizing content and analytics, potentially in conjunction with Google Analytics for data processing. This is done to optimize site usage as per the privacy and cookies policy of the website.",60,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_nrpv,"The 's_nrpv' cookie is typically used by websites to track user interactions without direct human input. It may serve functions such as monitoring user behavior, facilitating analytics for better user experience, or aiding in cookie compliance practices..",session,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_pv,"The s_pv cookie is utilized to record the user's navigation sequence on a website, helping track the flow of user interactions. This data is essential for understanding user behavior and allows website operators to optimize their site's design and usability. The cookie typically persists for one day.",0,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_ugv,"The cookie named 's_ugv' serves as a tracking mechanism to gather user interaction data on ecocacaepesca.com.br. It is primarily used to enhance user experience by analyzing behavioral patterns and personalizing content based on user activity, which can ultimately help in optimizing the website's functionality and serving targeted advertisements.",session,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,s_vtime,"The 's_vtime' cookie is associated with Adobe Analytics, functioning to record visitor engagement metrics by measuring the time spent on the site. This cookie enables analytics teams to derive insights about user behavior, session duration, and overall site performance, fostering better user experience and targeted content delivery.",session,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,TAsessionID,"The TAsessionID cookie, set by TrustArc, is used to manage user consent interactions on websites. It temporarily stores a unique identifier that helps track user consent decisions and reporting. This cookie is categorized as necessary because it is essential for ensuring compliance with user consent laws and regulations.",0,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
CLIENT_X.com.qa,Essential cookies,CLIENT_X - Qatar,HTTP Cookie,ttcsid,"The TikTok cookie 'ttcsid' serves as a session identifier, maintaining user sessions and tracking interactions across the platform. It likely manages user authentication and personalizes content based on user activity, similar to other session-related cookies used by TikTok.",90,TRUE,https://www.CLIENT_X.com.qa/,Existing CM Trackers-Found,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
tracker-detail-page.trustarc.com,Essential cookies,TrustArc,JavaScript,,,,TRUE,https://www.CLIENT_X.com.qa/a-w/cookie-notice,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
tracker-detail-page.trustarc.com,Essential cookies,TrustArc,ETag,,,,TRUE,https://www.CLIENT_X.com.qa/a-w/cookie-notice,Existing CM Trackers-Found,"TrustArc provides privacy compliance and risk management with integrated technology, consulting and TRUSTe certification solutions.",,,,
*.en25.com,Performance cookies,Oracle Marketing,JavaScript,,,,,https://www.CLIENT_X.com.qa/healthcare,Existing CM Trackers-Found,,,,,
*.t.eloqua.com,Performance cookies,Oracle Marketing,JavaScript,,,,,https://www.CLIENT_X.com.qa/healthcare/product/HCNOCTN332/intellispace-critical-care-and-anesthesia,Existing CM Trackers-Found,,,,,
*.t.eloqua.com,Performance cookies,Oracle Marketing,Beacon,,,,,https://www.CLIENT_X.com.qa/healthcare,Existing CM Trackers-Found,,,,,
beacon.speedcurve.com,Performance cookies,Speedcurve,Beacon,,,,TRUE,https://www.CLIENT_X.com.qa/c-p/AMF765_30/air-performer-7000-series-2-in-1-air-purifier-and-fan,Existing CM Trackers-Found,Monitor the front-end performance and build of your website. Compare yourself to others and beat the competition.,,,,
cdn.mouseflow.com,Performance cookies,Mouseflow,JavaScript,,,,TRUE,https://www.CLIENT_X.com.qa/c-m-pe/hair-removal,Existing CM Trackers-Found,Mouseflow is a SaaS-based tool for performing web analytics and real-time user studies on websites.,,,,
