tracking_domain,consent_category,vendor_name,tracker_type,tracker_name,tracker_purpose,tracker_duration,3rd_party_sharing,first_found_at,party_type,vendor_description,modified,consent_category_new,tracker_purpose_[language code],vendor_description_[language code]
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,FPID,"The FPID (First-Party Identifier) cookie serves to track user behavior across different devices and browsers by assigning a unique identifier to each user. This first-party cookie enhances data collection and analysis by maintaining user identification, even when third-party cookies are restricted..",400,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,FPLC,"The FPLC cookie acts as a cross-domain linker, which enables the synchronization of user data across different domains. It is hashed from the FPID cookie and is used for analytics purposes, helping website operators track user behavior and optimize the user experience. Due to its functionality, this cookie requires user consent in many jurisdictions before it can be activated.",0,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,internalUserCheck,The 'internalUserCheck' cookie is used to verify whether a user is authenticated as an internal user of the application. It helps maintain session management by storing a unique identifier that the server can check to ensure that the user has the right permissions when accessing certain resources within the application.,session,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,s_cc,"The cookie 's_cc' is used to determine whether cookies are enabled in the user's browser. This is crucial for managing user sessions and ensuring that website functionalities reliant on cookies are functioning correctly. It is a first-party session cookie, meaning it is set by the website being visited and is valid only until the end of the session.",session,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,s_cm,"The cookie named 's_cm' is part of the Site Catalyst analytics suite provided by Adobe. It is used to enable the collection and analysis of data related to website visitor behaviors, such as tracking visitor counts, session durations, and interactions with marketing efforts. This data helps in optimizing marketing strategies and enhancing user experience.",session,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,s_cm_direct,"The cookie 's_cm_direct' is used to track whether a user arrived at the website directly or through a specific campaign source. This information helps in analyzing user behavior and effectiveness of marketing strategies. It contributes to better understanding how users interact with the site, thereby optimizing user experience and tailored content delivery.",0,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,s_eVar44,"The cookie 's_eVar44' is used to track the marketing effectiveness of specific campaigns or sources by storing data related to those channels. It helps in analyzing user interactions and engagement with different marketing efforts, allowing for better targeting and optimization of advertising strategies.",400,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,s_fid,"The s_fid cookie serves as an alternative identifier for users when the primary s_vi cookie is unavailable, providing a unique user ID and timestamp. It's primarily utilized for analytics within Adobe's marketing tools, allowing tracking of user behavior and enhancing marketing automation without directly identifying users..",400,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,s_gnr,"The 's_gnr' cookie is used to enhance user experience on the Global Nutrition Report website. It helps track user visits and activities, allowing for personalization and site improvements. Additionally, data from this cookie may be shared with Google Analytics for analysis, ensuring a better understanding of user behavior and preferences on the site.",60,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,s_nrpv,"The 's_nrpv' cookie is set by the domain .CLIENT_X.gr and is used for tracking user interactions without human intervention. This cookie helps in identifying unique visitors and is often employed for analytics and performance monitoring, providing insights on user behavior on the site..",session,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,s_pv,"The 's_pv' cookie serves to log and record the user's navigation sequence across a website, providing insights into how users explore the site. This data helps website operators analyze and enhance the user experience based on navigation patterns. Specifically, it is a session cookie lasting 1 day and is utilized for internal analytics related to user behavior on the site.",0,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,s_ugv,"The cookie named 's_ugv' is utilized for tracking user interactions and engagements on the website. It helps in gathering insights about user behavior, which can be used to improve website performance and enhance user experience. This tracking may involve collecting data about the user's preferences and navigation patterns, allowing for more personalized content delivery.",session,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,s_vtime,"The 's_vtime' cookie is likely to be related to Adobe Analytics as it refers to a tracking system that collects and stores the time an individual visitor spends on a site. This cookie helps in analyzing user engagement and session duration, thereby assisting website owners in improving user experience and optimizing content..",session,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,TAsessionID,The TAsessionID cookie is a necessary tracker set by TrustArc’s Cookie Consent Manager. Its purpose is to store a temporary identifier that manages user consent interactions and associated reporting on consent decisions. This cookie typically expires after one hour and helps websites comply with privacy regulations by recording consent preferences.,0,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
www.CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,JavaScript,,,,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
www.CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,ETag,,,,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
www.CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,kampyle_userid,"The kampyle_userid cookie is used to store a unique user ID for visitors interacting with customer feedback and survey functionalities on websites. This cookie helps track individual user responses and behaviors, enhancing the customization and effectiveness of surveys provided through the Kampyle platform, which is operated by Medallia.",365,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
www.CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,kampyleSessionPageCounter,The kampyleSessionPageCounter cookie is set by Medallia and is used for counting the number of pages a user views during a single session. This helps in understanding user engagement and tracking how users navigate through the website.,365,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
www.CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,kampyleUserPercentile,"The 'kampyleUserPercentile' cookie is used for profiling users by storing a number between 0 and 1 that indicates the percentage of users targeted for customer surveys and feedback functionalities. Associated with Kampyle Ltd's software, this cookie helps to enhance user experience by segmenting users for tailored interactions and insights.",365,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
www.CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,kampyleUserSession,"The kampyleUserSession cookie is used to assign a unique identifier to a specific user session on a website. This functionality is tied to customer survey and feedback tools provided by Kampyle Ltd., allowing websites to track individual user sessions for the purpose of collecting feedback and improving user experience.",365,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
www.CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,kampyleUserSessionsCount,The kampyleUserSessionsCount cookie is used to count the number of sessions a user has on a website. It supports customer survey and feedback functionalities by tracking user interactions through various sessions. This data helps in understanding user engagement and improving overall user experience in feedback systems.,365,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
www.CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,lux_uid,"The lux_uid cookie is created by the SpeedCurve LUX script when a user visits a website. Its primary purpose is to track and measure the performance metrics, such as loading times, and to group user activities into a session. This helps website owners understand the user experience and identify areas of improvement. The cookie expires 30 minutes after the last page view.",0,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
www.CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,user_country,"The 'user_country' cookie is used to store the visitor's country for convenience functions, such as preselecting country options in dropdown menus. This enhances user experience by allowing the website to cater content appropriately based on the user's geographical location during their session.",session,TRUE,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
cdn.speedcurve.com,Performance cookies,Speedcurve,JavaScript,,,,TRUE,https://www.CLIENT_X.by/,,Monitor the front-end performance and build of your website. Compare yourself to others and beat the competition.,,,,
nebula-cdn.kampyle.com,Performance cookies,Medallia,JavaScript,,,,TRUE,https://www.CLIENT_X.by/,,Medallia provides software-as-a-service customer experience management.,,,,
nebula-cdn.kampyle.com,Performance cookies,Medallia,ETag,,,,TRUE,https://www.CLIENT_X.by/,,Medallia provides software-as-a-service customer experience management.,,,,
CLIENT_X.112.2o7.net,Performance cookies,"Adobe Audience Manager, Adobe Experience Cloud",Beacon,,,,TRUE,https://www.CLIENT_X.by/,,Adobe Audience Manager is a data management platform that helps build audience profiles so you can identify your valuable segments and use them across any digital channel.,,,,
CLIENT_X.112.2o7.net,Performance cookies,"Adobe Audience Manager, Adobe Experience Cloud",HTTP Cookie,s_vi,"The s_vi cookie is utilized by Adobe Marketing Cloud primarily for tracking and analytics purposes, specifically to store and count pageviews. It helps in understanding website visitor behavior and optimizing marketing efforts. This cookie has a long expiration period and is designed to aid in anonymous statistical tracking that supports marketing initiatives.",400,TRUE,https://www.CLIENT_X.by/,,Adobe Audience Manager is a data management platform that helps build audience profiles so you can identify your valuable segments and use them across any digital channel.,,,,
region1.analytics.google.com,Performance cookies,Google Inc.,Beacon,,,,TRUE,https://www.CLIENT_X.by/,,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.google.com,Performance cookies,Google Inc.,Beacon,,,,TRUE,https://www.CLIENT_X.by/,,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.google.ie,Performance cookies,Google Inc.,Beacon,,,,TRUE,https://www.CLIENT_X.by/,,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.googletagmanager.com,Performance cookies,Google Inc.,JavaScript,,,,TRUE,https://www.CLIENT_X.by/,,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
ad.doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,Beacon,,,,TRUE,https://www.CLIENT_X.by/,,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
adservice.google.com,Targeted Advertising cookies (including social media),Google Advertising Products,Beacon,,,,TRUE,https://www.CLIENT_X.by/,,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
connect.facebook.net,Targeted Advertising cookies (including social media),Meta (formerly Facebook),JavaScript,,,,TRUE,https://www.CLIENT_X.by/,,"Meta is a social technology company that enables people to connect, find communities, and grow businesses.",,,,
doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,test_cookie,"The `test_cookie` cookie is a functional cookie set by DoubleClick (a subsidiary of Alphabet Inc.) to verify if the user's browser can store cookies. It aids in determining whether personalized advertising features can function effectively, as it's primarily used for marketing purposes. If users block this cookie, it may impede the display of personalized ads and retargeting features..",0,TRUE,https://www.CLIENT_X.by/,,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
googleads.g.doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,Beacon,,,,TRUE,https://www.CLIENT_X.by/,,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
stats.g.doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,Beacon,,,,TRUE,https://www.CLIENT_X.by/,,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,ak_bmsc,,,,,,,,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,bm_sv,,,,,,,,,,
CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,_ga*,,,,https://www.CLIENT_X.by/,,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting. The company has specialized in heart care, intensive care and home health care; In energy-efficient lighting solutions and new lighting applications, as well as in shavers, personal care and oral health.",,,,
www.CLIENT_X.by,Essential cookies,CLIENT_X - Belarus,HTTP Cookie,eddl_gtm_qe_session_start_*,,,,,,,,,,
doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,ar_debug,,,,,,,,,,
