tracking_domain,consent_category,vendor_name,tracker_type,tracker_name,tracker_purpose,tracker_duration,3rd_party_sharing,first_found_at,party_type,vendor_description,modified,consent_category_new,tracker_purpose_[language code],vendor_description_[language code]
region1.analytics.google.com,Performance cookies,Google Inc.,Beacon,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
snap.licdn.com,Performance cookies,LinkedIn,JavaScript,,,,,https://www.CLIENT_X.com.br/c-m-ho/aspiradores-de-po-e-esfregoes/latest,New Third Party Trackers,LinkedIn is a business- and employment-oriented social networking service that operates via websites and mobile apps.,,,,
ssl-static.janraincapture.com,Performance cookies,Akamai,JavaScript,,,,,https://www.CLIENT_X.com.br/myCLIENT_X#/register-new-product/form/UD5004LX1_10,New Third Party Trackers,"Akamai is a provider of cloud services for helping enterprises provide secure, high-performing user experiences on any device.",,,,
static.cloud.coveo.com,Performance cookies,Coveo Solutions Inc.,JavaScript,,,,,https://www.CLIENT_X.com.br/healthcare/about/support/resource-center/results,New Third Party Trackers,"Coveo personalizes every digital experience for customers, partners, dealers, and employees. Coveo combines unified search, analytics and machine learning to deliver relevant information and recommendations across every business interaction, making websites, ecommerce, contact centers and intranets effortless and efficient.",,,,
static.cloud.coveo.com,Performance cookies,Coveo Solutions Inc.,ETag,,,,,https://www.CLIENT_X.com.br/healthcare/about/support/resource-center/results,New Third Party Trackers,"Coveo personalizes every digital experience for customers, partners, dealers, and employees. Coveo combines unified search, analytics and machine learning to deliver relevant information and recommendations across every business interaction, making websites, ecommerce, contact centers and intranets effortless and efficient.",,,,
widget-cdn.janraincapture.com,Performance cookies,Akamai,JavaScript,,,,,https://www.CLIENT_X.com.br/myCLIENT_X#/register-new-product/form/UD5004LX1_10,New Third Party Trackers,"Akamai is a provider of cloud services for helping enterprises provide secure, high-performing user experiences on any device.",,,,
widget-cdn.janraincapture.com,Performance cookies,Akamai,ETag,,,,,https://www.CLIENT_X.com.br/myCLIENT_X#/register-new-product/form/UD5004LX1_10,New Third Party Trackers,"Akamai is a provider of cloud services for helping enterprises provide secure, high-performing user experiences on any device.",,,,
www.google.com,Performance cookies,Google Inc.,Beacon,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.google.com,Performance cookies,Google Inc.,JavaScript,,,,,https://www.CLIENT_X.com.br/c-e/member,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.google.com,Performance cookies,Google Inc.,HTTP Cookie,_GRECAPTCHA,,180,,https://www.CLIENT_X.com.br/c-e/member,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.google.ie,Performance cookies,Google Inc.,Beacon,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.googleapis.com,Performance cookies,Google Inc.,JavaScript,,,,,https://www.CLIENT_X.com.br/c-e/hs/sleep-apnea-therapy/sleep-apnea-masks,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.googletagmanager.com,Performance cookies,Google Inc.,Beacon,,,,,https://www.CLIENT_X.com.br/c-m-ac/cuidado-para-mamaes-e-bebes/latest,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.googletagmanager.com,Performance cookies,Google Inc.,JavaScript,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
www.gstatic.com,Performance cookies,Google Inc.,JavaScript,,,,,https://www.CLIENT_X.com.br/c-e/member,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
ad.doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,Beacon,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
adservice.google.com,Targeted Advertising cookies (including social media),Google Advertising Products,Beacon,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
amazon-adsystem.com,Targeted Advertising cookies (including social media),Amazon Ads,HTTP Cookie,ad-id,,190,,https://www.CLIENT_X.com.br/,New Third Party Trackers,Amazon Advertising provides sponsored product ads that operate similar to ads run through the Google Shopping Network. These are the ads that drive Amazon searchers directly to a specific product you’re selling on Amazon.,,,,
amazon-adsystem.com,Targeted Advertising cookies (including social media),Amazon Ads,HTTP Cookie,ad-privacy,,400,,https://www.CLIENT_X.com.br/,New Third Party Trackers,Amazon Advertising provides sponsored product ads that operate similar to ads run through the Google Shopping Network. These are the ads that drive Amazon searchers directly to a specific product you’re selling on Amazon.,,,,
analytics-ipv6.tiktokw.us,Targeted Advertising cookies (including social media),TikTok,Beacon,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"TikTok is a video-sharing social networking service owned by ByteDance, a Beijing-based company founded in 2012 by Zhang Yiming. It is used to create short lip-sync, comedy, and talent videos.",,,,
analytics.tiktok.com,Targeted Advertising cookies (including social media),TikTok,Beacon,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"TikTok is a video-sharing social networking service owned by ByteDance, a Beijing-based company founded in 2012 by Zhang Yiming. It is used to create short lip-sync, comedy, and talent videos.",,,,
analytics.tiktok.com,Targeted Advertising cookies (including social media),TikTok,JavaScript,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"TikTok is a video-sharing social networking service owned by ByteDance, a Beijing-based company founded in 2012 by Zhang Yiming. It is used to create short lip-sync, comedy, and talent videos.",,,,
c.amazon-adsystem.com,Targeted Advertising cookies (including social media),Amazon Ads,JavaScript,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,Amazon Advertising provides sponsored product ads that operate similar to ads run through the Google Shopping Network. These are the ads that drive Amazon searchers directly to a specific product you’re selling on Amazon.,,,,
c.amazon-adsystem.com,Targeted Advertising cookies (including social media),Amazon Ads,ETag,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,Amazon Advertising provides sponsored product ads that operate similar to ads run through the Google Shopping Network. These are the ads that drive Amazon searchers directly to a specific product you’re selling on Amazon.,,,,
casalemedia.com,Targeted Advertising cookies (including social media),Index Exchange Inc.,HTTP Cookie,CMID,,365,,https://www.CLIENT_X.com.br/healthcare,New Third Party Trackers,"Index Exchange is an exchange technology, enabling digital publishers and suppliers to sell ad impressions programmatically and in real time.",,,,
casalemedia.com,Targeted Advertising cookies (including social media),Index Exchange Inc.,HTTP Cookie,CMPRO,,90,,https://www.CLIENT_X.com.br/healthcare,New Third Party Trackers,"Index Exchange is an exchange technology, enabling digital publishers and suppliers to sell ad impressions programmatically and in real time.",,,,
casalemedia.com,Targeted Advertising cookies (including social media),Index Exchange Inc.,HTTP Cookie,CMPS,,90,,https://www.CLIENT_X.com.br/healthcare,New Third Party Trackers,"Index Exchange is an exchange technology, enabling digital publishers and suppliers to sell ad impressions programmatically and in real time.",,,,
company-target.com,Targeted Advertising cookies (including social media),"Demandbase, Inc.",HTTP Cookie,tuuid,,396,,https://www.CLIENT_X.com.br/healthcare,New Third Party Trackers,Demandbase is passionately dedicated to helping B2B marketers achieve greater business impact.,,,,
company-target.com,Targeted Advertising cookies (including social media),"Demandbase, Inc.",HTTP Cookie,tuuid_lu,,396,,https://www.CLIENT_X.com.br/healthcare,New Third Party Trackers,Demandbase is passionately dedicated to helping B2B marketers achieve greater business impact.,,,,
connect.facebook.net,Targeted Advertising cookies (including social media),Meta (formerly Facebook),Beacon,,,,,https://www.CLIENT_X.com.br/c-m-ho/acessorios-aspirador-de-po-e-esfregao,New Third Party Trackers,"Meta is a social technology company that enables people to connect, find communities, and grow businesses.",,,,
connect.facebook.net,Targeted Advertising cookies (including social media),Meta (formerly Facebook),JavaScript,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"Meta is a social technology company that enables people to connect, find communities, and grow businesses.",,,,
doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,IDE,,390,,https://www.CLIENT_X.com.br/,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,test_cookie,,0,,https://www.CLIENT_X.com.br/,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
dsum-sec.casalemedia.com,Targeted Advertising cookies (including social media),Index Exchange Inc.,Beacon,,,,,https://www.CLIENT_X.com.br/a-w/about/ambiente-social-governanca,New Third Party Trackers,"Index Exchange is an exchange technology, enabling digital publishers and suppliers to sell ad impressions programmatically and in real time.",,,,
googleads.g.doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,Beacon,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
i.ytimg.com,Targeted Advertising cookies (including social media),Google Inc.,ETag,,,,,https://www.CLIENT_X.com.br/healthcare/solutions/ultrasound/obstetrics-and-gynecology-ultrasound,New Third Party Trackers,"Google Inc. is an American multinational technology company that specializes in Internet-related services and products, which includes a search engine, cloud computing, software, and hardware.Business Data Responsibility",,,,
images.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,JavaScript,,,,,https://www.CLIENT_X.com.br/healthcare/product/HCNOCTN154,New Third Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
images.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,ETag,,,,,https://www.CLIENT_X.com.br/healthcare/product/HCNOCTN154,New Third Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
img.youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,ETag,,,,,https://www.CLIENT_X.com.br/healthcare/product/HCNOCTN145/qlab-cardiac-analysis-software,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
linkedin.com,Targeted Advertising cookies (including social media),LinkedIn,HTTP Cookie,bcookie,,365,,https://www.CLIENT_X.com.br/c-m-ho/aspiradores-de-po-e-esfregoes/latest,New Third Party Trackers,LinkedIn is a business- and employment-oriented social networking service that operates via websites and mobile apps.,,,,
linkedin.com,Targeted Advertising cookies (including social media),LinkedIn,HTTP Cookie,li_gc,,180,,https://www.CLIENT_X.com.br/c-m-ho/aspiradores-de-po-e-esfregoes/latest,New Third Party Trackers,LinkedIn is a business- and employment-oriented social networking service that operates via websites and mobile apps.,,,,
linkedin.com,Targeted Advertising cookies (including social media),LinkedIn,HTTP Cookie,lidc,,1,,https://www.CLIENT_X.com.br/c-m-ho/aspiradores-de-po-e-esfregoes/latest,New Third Party Trackers,LinkedIn is a business- and employment-oriented social networking service that operates via websites and mobile apps.,,,,
pixel.rubiconproject.com,Targeted Advertising cookies (including social media),"Magnite, Inc.",Beacon,,,,,https://www.CLIENT_X.com.br/a-w/about/ambiente-social-governanca,New Third Party Trackers,"Magnite is an independent sell-side ad platform. They will help you win across every channel, every format and on your terms.",,,,
px.ads.linkedin.com,Targeted Advertising cookies (including social media),LinkedIn,JavaScript,,,,,https://www.CLIENT_X.com.br/healthcare/about/distribuidores,New Third Party Trackers,LinkedIn is a business- and employment-oriented social networking service that operates via websites and mobile apps.,,,,
stats.g.doubleclick.net,Targeted Advertising cookies (including social media),Google Advertising Products,Beacon,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
tag-logger.demandbase.com,Targeted Advertising cookies (including social media),"Demandbase, Inc.",ETag,,,,,https://www.CLIENT_X.com.br/a-w/terms-of-use,New Third Party Trackers,Demandbase is passionately dedicated to helping B2B marketers achieve greater business impact.,,,,
tag.demandbase.com,Targeted Advertising cookies (including social media),"Demandbase, Inc.",JavaScript,,,,,https://www.CLIENT_X.com.br/a-w/about/ambiente-social-governanca,New Third Party Trackers,Demandbase is passionately dedicated to helping B2B marketers achieve greater business impact.,,,,
tag.demandbase.com,Targeted Advertising cookies (including social media),"Demandbase, Inc.",ETag,,,,,https://www.CLIENT_X.com.br/a-w/about/ambiente-social-governanca,New Third Party Trackers,Demandbase is passionately dedicated to helping B2B marketers achieve greater business impact.,,,,
tiktok.com,Targeted Advertising cookies (including social media),TikTok,HTTP Cookie,_ttp,,90,,https://www.CLIENT_X.com.br/,New Third Party Trackers,"TikTok is a video-sharing social networking service owned by ByteDance, a Beijing-based company founded in 2012 by Zhang Yiming. It is used to create short lip-sync, comedy, and talent videos.",,,,
tremorhub.com,Targeted Advertising cookies (including social media),"Magnite CTV, Inc.",HTTP Cookie,tv_UIDM,,400,,https://www.CLIENT_X.com.br/healthcare,New Third Party Trackers,"Magnite CTV, Inc. is a data-driven software platform built to monetize and manage video inventory with the speed, control, and transparency, wherever and however audiences watching.",,,,
tremorhub.com,Targeted Advertising cookies (including social media),"Magnite CTV, Inc.",HTTP Cookie,tvid,,365,,https://www.CLIENT_X.com.br/healthcare,New Third Party Trackers,"Magnite CTV, Inc. is a data-driven software platform built to monetize and manage video inventory with the speed, control, and transparency, wherever and however audiences watching.",,,,
www.accounts.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,JavaScript,,,,,https://www.CLIENT_X.com.br/myCLIENT_X#/register-new-product/form/UD5004LX1_10,New Third Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.accounts.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,ETag,,,,,https://www.CLIENT_X.com.br/myCLIENT_X#/register-new-product/form/UD5004LX1_10,New Third Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.crsc.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,JavaScript,,,,,https://www.CLIENT_X.com.br/myCLIENT_X#/register-new-product/form/UD5004LX1_10,New Third Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.crsc.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,ETag,,,,,https://www.CLIENT_X.com.br/myCLIENT_X#/register-new-product/form/UD5004LX1_10,New Third Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.facebook.com,Targeted Advertising cookies (including social media),Meta (formerly Facebook),Beacon,,,,,http://www.CLIENT_X.com.br/,New Third Party Trackers,"Meta is a social technology company that enables people to connect, find communities, and grow businesses.",,,,
www.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,ETag,,,,,https://www.CLIENT_X.com.br/a-w/about/news/all-press-releases.html,New Third Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.static.accounts.CLIENT_X.com,Targeted Advertising cookies (including social media),Koninklijke CLIENT_X N.V.,JavaScript,,,,,https://www.CLIENT_X.com.br/myCLIENT_X#/register-new-product/form/UD5004LX1_10,New Third Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving lives through innovations in the areas of health care, consumer lifestyle and lighting.",,,,
www.youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,JavaScript,,,,,https://www.CLIENT_X.com.br/c-e/hs/sleep-apnea-therapy/sleep-apnea-masks,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,__Secure-ROLLOUT_TOKEN,,180,,https://www.CLIENT_X.com.br/c-e/hs/sleep-apnea-therapy/sleep-apnea-masks,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,__Secure-YNID,,180,,https://www.CLIENT_X.com.br/c-e/hs/sleep-apnea-therapy/sleep-apnea-masks,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,VISITOR_INFO1_LIVE,,180,,https://www.CLIENT_X.com.br/c-e/hs/sleep-apnea-therapy/sleep-apnea-masks,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,VISITOR_PRIVACY_METADATA,,180,,https://www.CLIENT_X.com.br/c-e/hs/sleep-apnea-therapy/sleep-apnea-masks,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
youtube.com,Targeted Advertising cookies (including social media),Google Advertising Products,HTTP Cookie,YSC,,session,,https://www.CLIENT_X.com.br/c-e/hs/sleep-apnea-therapy/sleep-apnea-masks,New Third Party Trackers,"Google Ads is an online advertising platform developed by Google, where advertisers pay to display brief advertisements, service offerings, product listings, video content and generate mobile application installs within the Google ad network to web users.Business Data Responsibility",,,,
CLIENT_X.com.br,Essential cookies,CLIENT_X - Brazil,Local Storage,,,,,https://www.CLIENT_X.com.br/a-w/about/news/all-press-releases.html,New First Party Trackers,"CLIENT_X is a Dutch diversified technology company focused on improving people's lives through major innovations in the areas of health care, consumer lifestyle and lighting.",,,,
